Viewer_ID,Live_ID,Streamer_ID,Viewer_Age,Viewer_Gender,Viewer_Country,Viewer_Device_Brand,Viewer_Device_Price,Account_Age_Days,Accumulated_Watch_Count,Accumulated_Watch_Duration,Is_Live_Streamer,Is_Photo_Author,Watch_Time,Click_Count,Comment_Count,Like_Count,Gift_Count,Gift_Value,Has_Comment,Has_Like,Has_Gift,Interaction_Count,Like_Rate,Comment_Rate,Gift_Rate,Engagement_Score,Engagement_Level,Streamer_Gender,Streamer_Age,Log_Watch_Time,Log_Click_Count,Log_Comment_Count,Log_Like_Count,Log_Gift_Count,Log_Gift_Value,Z_Watch_Time,Z_Click_Count,Z_Comment_Count,Z_Like_Count,Z_Gift_Count,Z_Gift_Value,Watch_Time_Level,Like_Behavior,Comment_Behavior,Gift_Behavior,Gift_Value_Level
19811,7866468,173173,18-23,F,China,VIVO,1000-2000,2485,50000-100000,1000000000-5000000000,1,1,689730,2,1,0,0,0,1,0,0,1,0.0,8.699056152407464e-05,0.0,5.5163,High,F,41-49,13.444056945487732,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,2.3576550954298927,2.001678333500287,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
19831,1927277,190801,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,78643,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5091,High,F,24-30,11.27268661822738,0.6931471805599453,0.0,0.0,0.0,0.0,1.2134328506308427,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19831,4609493,280154,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,31179,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.139,High,M,31-40,10.347532142611767,1.0986122886681098,0.0,0.0,0.0,0.0,0.7259147531488653,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19831,5561081,405113,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,63580,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.424,High,M,24-30,11.060069962557527,0.6931471805599453,0.0,0.0,0.0,0.0,1.101392677668188,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19831,6086847,114419,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,2872,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1852,Medium,F,18-23,7.96311205897929,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5305758907479934,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19831,6557786,433124,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,12878,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7853,High,M,18-23,9.46335335689267,0.6931471805599453,0.0,0.0,0.0,0.0,0.25998914741597495,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19831,10478545,352879,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,8776,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.632,Medium,M,18-23,9.079889942592118,0.6931471805599453,0.0,0.0,0.0,0.0,0.05791980751535805,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19831,10930601,110145,18-23,F,China,APPLE,5000+,1159,50000-100000,1000000000-5000000000,1,1,14644,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8367,High,F,18-23,9.591854259261833,0.6931471805599453,0.0,0.0,0.0,0.0,0.3277038016698451,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19835,480728,380674,12-17,F,China,APPLE,2000-4000,2832,100000-500000,1000000000-5000000000,0,1,28986,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1098,High,F,18-23,10.274602732600881,0.6931471805599453,0.0,0.0,0.0,0.0,0.6874839741210368,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19835,1003186,404746,12-17,F,China,APPLE,2000-4000,2832,100000-500000,1000000000-5000000000,0,1,30493,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1301,High,M,18-23,10.325285221931852,0.6931471805599453,0.0,0.0,0.0,0.0,0.7141915472080543,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19840,6929785,16855,41-49,M,China,OPPO,1-1000,2543,100000-500000,10000000000-50000000000,1,1,6703,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5242,Medium,F,31-40,8.810459642161918,0.6931471805599453,0.0,0.0,0.0,0.0,-0.08405880355099883,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19840,7447831,9848,41-49,M,China,OPPO,1-1000,2543,100000-500000,10000000000-50000000000,1,1,4728,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3846,Medium,F,31-40,8.461469042643875,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2679623975998926,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19842,5950126,280334,31-40,M,China,OPPO,1000-2000,1482,100000-500000,5000000000-10000000000,1,1,21399,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9885,High,F,24-30,9.971146201009942,0.6931471805599453,0.0,0.0,0.0,0.0,0.5275749482783504,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19844,920561,304828,31-40,M,China,OPPO,1000-2000,3008,50000-100000,5000000000-10000000000,1,1,492594,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.243,High,F,24-30,13.107442614393756,0.6931471805599453,0.0,0.0,0.0,0.0,2.180273282332242,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19844,3425712,189621,31-40,M,China,OPPO,1000-2000,3008,50000-100000,5000000000-10000000000,1,1,91388,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5692,High,M,41-49,11.422880400090177,0.6931471805599453,0.0,0.0,0.0,0.0,1.2925787540635105,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19847,1394080,381605,12-17,M,China,OPPO,1000-2000,743,0-50000,0-1000000000,1,1,12993,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7889,High,F,18-23,9.472242991440476,0.6931471805599453,0.0,0.0,0.0,0.0,0.2646736166978997,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19849,1209551,435625,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,6254,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4965,Medium,F,18-23,8.741136422901011,0.6931471805599453,0.0,0.0,0.0,0.0,-0.1205892693879767,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19849,1918149,220490,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,4260,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3429,Medium,F,18-23,8.357259153499912,0.6931471805599453,0.0,0.0,0.0,0.0,-0.32287669378860917,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19849,3341961,136615,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,1865,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0126,Low,F,18-23,7.531552381407289,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7579899696993361,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19849,3729368,184244,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,23547,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0267,High,F,18-23,10.066796170148152,0.6931471805599453,0.0,0.0,0.0,0.0,0.5779785210951394,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19849,5620661,438658,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,37582,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2137,High,F,24-30,10.534307099477882,0.6931471805599453,0.0,0.0,0.0,0.0,0.8243374209612395,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19849,9670563,188412,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,13710,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8104,High,F,31-40,9.525953709356655,1.0986122886681098,0.0,0.0,0.0,0.0,0.2929769408486721,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19849,11467915,105449,12-17,M,China,APPLE,5000+,1797,100000-500000,1000000000-5000000000,0,1,5174,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4206,Medium,F,18-23,8.55159461813357,0.6931471805599453,0.0,0.0,0.0,0.0,-0.22046995146762083,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19851,7396115,336386,12-17,M,China,HUAWEI,2000-4000,1982,100000-500000,5000000000-10000000000,1,1,16646,1,0,1,0,0,0,1,0,1,0.003604469542232368,0.0,0.0,4.0266,High,M,18-23,9.719985298994011,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.39522355363024403,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
19853,880647,39896,41-49,M,China,VIVO,1000-2000,2034,100000-500000,5000000000-10000000000,0,1,558272,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.293,High,M,24-30,13.232603369032832,1.3862943611198906,0.0,0.0,0.0,0.0,2.2462278170497534,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19853,7538578,2761,41-49,M,China,VIVO,1000-2000,2034,100000-500000,5000000000-10000000000,0,1,4953,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4032,Medium,M,24-30,8.507950610049305,0.6931471805599453,0.0,0.0,0.0,0.0,-0.24346853640509436,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19857,3860542,57531,12-17,M,China,OPPO,1-1000,2130,0-50000,5000000000-10000000000,0,1,663567,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3622,High,M,18-23,13.405386614315344,0.6931471805599453,0.0,0.0,0.0,0.0,2.3372774322622187,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19863,408625,81194,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1262,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8565,Low,M,31-40,7.141245122350491,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9636657323790321,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,1093777,253771,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,42140,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2595,High,F,24-30,10.64877641749902,0.6931471805599453,0.0,0.0,0.0,0.0,0.8846580113195043,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19863,1351128,353888,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,32412,1,1,0,0,0,1,0,0,1,0.0,0.001851166234727878,0.0,4.2932,High,F,31-40,10.386314855875257,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.7463516370247442,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
19863,2114054,140547,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,6464,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5097,Medium,F,31-40,8.774158291205957,0.6931471805599453,0.0,0.0,0.0,0.0,-0.10318811224541924,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,3469731,82558,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,3238,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2332,Medium,F,18-23,8.08301991917133,0.6931471805599453,0.0,0.0,0.0,0.0,-0.4673894138787551,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,3525992,296033,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,2979,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1999,Medium,M,50+,7.9996785794994505,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5113068486740605,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,4627275,99372,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,64914,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4323,High,F,31-40,11.080834000794354,0.6931471805599453,0.0,0.0,0.0,0.0,1.1123344659684877,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19863,4715513,236597,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,7097,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.547,Medium,M,31-40,8.867568333206442,0.6931471805599453,0.0,0.0,0.0,0.0,-0.05396488827356771,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,4747364,439332,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1176,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8283,Low,F,24-30,7.0707241072602764,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0008273870166557,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,4991483,287350,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1222,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8436,Low,F,18-23,7.109062135687172,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9806248336350128,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,5232929,340099,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,6753,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5272,Medium,F,18-23,8.817890200945513,0.6931471805599453,0.0,0.0,0.0,0.0,-0.08014320677566504,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,5392967,149941,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,6572,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5163,Medium,F,41-49,8.790725628263576,0.6931471805599453,0.0,0.0,0.0,0.0,-0.09445781167880439,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,5589817,171284,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1441,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9095,Low,F,31-40,7.273786317844895,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8938220109589722,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,5970630,106359,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1921,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0244,Low,F,31-40,7.561121589530238,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7424082214960901,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,6714819,256149,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1053,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7841,Low,M,41-49,6.960347729101308,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0589911675585002,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,6936419,206396,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,2525,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1338,Medium,F,31-40,7.8343923029104365,1.0986122886681098,0.0,0.0,0.0,0.0,-0.5984058718387452,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,7669721,435985,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,3026,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2061,Medium,F,50+,8.01532730902172,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5030606162385204,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19863,10508004,42763,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,1406,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8997,Low,M,31-40,7.249215057114389,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9067700478542147,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19863,10643543,16319,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,155029,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.7805,High,F,31-40,11.951373925560407,1.3862943611198906,0.0,0.0,0.0,0.0,1.571072956772031,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19863,11339940,150369,31-40,M,China,APPLE,5000+,3572,50000-100000,1000000000-5000000000,1,1,92860,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5755,High,F,41-49,11.438859030415347,1.3862943611198906,0.0,0.0,0.0,0.0,1.3009988305608018,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,1980392,423298,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,77559,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5035,High,M,18-23,11.258807109356589,0.6931471805599453,0.0,0.0,0.0,0.0,1.2061189242142083,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,3860542,57531,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,1191,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8334,Low,M,18-23,7.083387847625295,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9941541202569056,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19873,4464203,106502,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,10780,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7142,Medium,M,18-23,9.285540604539118,0.6931471805599453,0.0,0.0,0.0,0.0,0.1662891902517896,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19873,5056801,392962,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,72616,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4772,High,M,18-23,11.19295433318138,1.3862943611198906,0.0,0.0,0.0,0.0,1.171417238170392,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,5438872,291618,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,1520,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9308,Low,F,24-30,7.327123292259293,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8657156341567096,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19873,6086847,114419,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,22655,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0113,High,F,18-23,10.028179996493446,1.6094379124341003,0.0,0.0,0.0,0.0,0.557629396696591,4.934374952270079,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,6381174,193781,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,79668,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5143,High,M,18-23,11.285635830519562,1.0986122886681098,0.0,0.0,0.0,0.0,1.2202565492746542,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,6406870,46559,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,11774,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7495,Medium,F,24-30,9.373733918884618,0.6931471805599453,0.0,0.0,0.0,0.0,0.21276341477709138,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19873,7915330,188439,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,125101,2,0,1,0,0,0,1,0,1,0.0004796124731217176,0.0,0.0,4.8334,High,M,18-23,11.73688468353744,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,1.4580460083461395,2.001678333500287,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
19873,8118007,117696,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,352291,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.1089,High,M,18-23,12.772215656152113,1.0986122886681098,0.0,0.0,0.0,0.0,2.0036225572758806,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19873,8570565,287477,12-17,F,China,OPPO,1000-2000,307,100000-500000,5000000000-10000000000,0,1,1050,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.783,Low,F,18-23,6.957497370876951,0.6931471805599453,0.0,0.0,0.0,0.0,-1.060493188307798,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19887,2473289,136444,12-17,M,China,HONOR,1000-2000,834,50000-100000,1000000000-5000000000,0,1,3309,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2419,Medium,F,18-23,8.104703468371108,0.6931471805599453,0.0,0.0,0.0,0.0,-0.4559630813784463,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19904,4120384,230029,24-30,M,China,APPLE,5000+,2688,50000-100000,1000000000-5000000000,1,1,23876,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0323,High,M,24-30,10.080670931473959,0.6931471805599453,0.0,0.0,0.0,0.0,0.5852899457521654,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19911,1420554,91394,31-40,M,China,APPLE,5000+,1842,0-50000,1000000000-5000000000,1,1,295327,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0383,High,M,31-40,12.595841882065303,0.6931471805599453,0.0,0.0,0.0,0.0,1.910680882069368,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19911,2389721,207109,31-40,M,China,APPLE,5000+,1842,0-50000,1000000000-5000000000,1,1,115436,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.6626,High,M,24-30,11.656480205584083,0.6931471805599453,0.0,0.0,0.0,0.0,1.415676178059399,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
